trait,exp,vis,vrank,null,negp,pip,hit,q,top
HDL cholesterol,LIVER,-0.08235322,7,0.050314465408805034,205,0.9999999910670946,0,Q3,0
HDL cholesterol,LIVER,0.23098375,5,0.050314465408805034,171,0.4341612178796742,0,Q3,0
HDL cholesterol,LIVER,0.7530883,8,0.050314465408805034,154,0.9637040830706044,0,Q4,1
HDL cholesterol,LIVER,0.0802654,5,0.050314465408805034,123,0.9473993200952638,0,Q3,0
HDL cholesterol,LIVER,-0.0914399,10,0.050314465408805034,113,0.9991229056698274,0,Q3,0
HDL cholesterol,LIVER,0.28401896,2,0.050314465408805034,104,0.3119454462047187,0,Q3,0
HDL cholesterol,LIVER,1.8220427,9,0.050314465408805034,103,0.9999999999923186,0,Q4,1
HDL cholesterol,LIVER,-0.10115246,1,0.050314465408805034,96,0.6421227850489176,1,Q3,0
HDL cholesterol,LIVER,2.3099012,9,0.050314465408805034,93,0.9999781592544732,0,Q4,1
HDL cholesterol,LIVER,0.702403,8,0.050314465408805034,89,0.2223631481368912,0,Q4,1
HDL cholesterol,LIVER,8.009149,1,0.050314465408805034,80,0.9851229266312916,1,Q4,1
HDL cholesterol,LIVER,-0.48227498,5,0.050314465408805034,79,0.8394769285262091,0,Q1,0
HDL cholesterol,LIVER,-0.64149874,3,0.050314465408805034,77,0.918425513119966,0,Q1,0
HDL cholesterol,LIVER,-0.097812116,7,0.050314465408805034,76,1.0,0,Q3,0
HDL cholesterol,LIVER,0.90573305,1,0.050314465408805034,71,0.6112986089457483,1,Q4,1
HDL cholesterol,LIVER,-0.57265306,5,0.050314465408805034,69,0.9999894656998772,0,Q1,0
HDL cholesterol,LIVER,-0.2169287,3,0.050314465408805034,65,0.2412684406688597,0,Q3,0
HDL cholesterol,LIVER,3.2172472,10,0.050314465408805034,63,0.1532497885318904,0,Q4,1
HDL cholesterol,LIVER,-0.2509222,3,0.050314465408805034,62,0.1739558233564439,0,Q2,0
HDL cholesterol,LIVER,1.5056461,5,0.050314465408805034,58,1.0,0,Q4,1
HDL cholesterol,LIVER,-0.32778388,3,0.050314465408805034,58,0.5200515777016429,0,Q2,0
HDL cholesterol,LIVER,-0.38392857,5,0.050314465408805034,56,0.6739598473438279,0,Q2,0
HDL cholesterol,LIVER,0.049938742,1,0.050314465408805034,55,0.7666184784929735,1,Q3,0
HDL cholesterol,LIVER,-0.50733495,6,0.050314465408805034,53,0.6301212678052196,0,Q1,0
HDL cholesterol,LIVER,0.08879327,1,0.050314465408805034,53,0.4221690541176624,1,Q3,0
HDL cholesterol,LIVER,6.0696926,5,0.050314465408805034,51,0.9190002370720072,0,Q4,1
HDL cholesterol,LIVER,-0.64043957,4,0.050314465408805034,51,0.7304374441622918,0,Q1,0
HDL cholesterol,LIVER,0.08334756,7,0.050314465408805034,50,0.9999959211061008,0,Q3,0
HDL cholesterol,LIVER,-0.59833676,6,0.050314465408805034,50,0.6400759333685934,0,Q1,0
HDL cholesterol,LIVER,0.396793,4,0.050314465408805034,48,0.1482154648403843,0,Q3,0
HDL cholesterol,LIVER,0.033111423,6,0.050314465408805034,47,0.060024145978231,0,Q3,0
HDL cholesterol,LIVER,-0.41870293,7,0.050314465408805034,45,0.9939421088123612,0,Q2,0
HDL cholesterol,LIVER,0.37049896,7,0.050314465408805034,44,0.5618690200862719,0,Q3,0
HDL cholesterol,LIVER,-0.21572664,2,0.050314465408805034,43,0.998765510677912,0,Q3,0
HDL cholesterol,LIVER,-0.07353163,7,0.050314465408805034,43,0.1893463309414101,0,Q3,0
HDL cholesterol,LIVER,-0.015851177,7,0.050314465408805034,43,0.7997780595996978,0,Q3,0
HDL cholesterol,LIVER,-0.55825317,3,0.050314465408805034,42,0.6543736543078771,0,Q1,0
HDL cholesterol,LIVER,0.46796152,1,0.050314465408805034,41,0.8733484354807921,1,Q4,0
HDL cholesterol,LIVER,-0.40904972,8,0.050314465408805034,39,0.9999999951442384,0,Q2,0
HDL cholesterol,LIVER,0.67089874,11,0.050314465408805034,39,0.376789359680984,0,Q4,1
HDL cholesterol,LIVER,0.3700051,11,0.050314465408805034,38,1.0,0,Q3,0
HDL cholesterol,LIVER,-0.42278972,4,0.050314465408805034,38,0.0433402431386374,0,Q2,0
HDL cholesterol,LIVER,-0.29459107,7,0.050314465408805034,37,1.0,0,Q2,0
HDL cholesterol,LIVER,-0.6125231,5,0.050314465408805034,37,0.7669289069208859,0,Q1,0
HDL cholesterol,LIVER,0.49265844,7,0.050314465408805034,36,0.0515421278923204,0,Q4,0
HDL cholesterol,LIVER,0.30904737,3,0.050314465408805034,35,0.6039772002366408,0,Q3,0
HDL cholesterol,LIVER,0.8578259,1,0.050314465408805034,35,0.5975193346937057,1,Q4,1
HDL cholesterol,LIVER,-0.022748902,7,0.050314465408805034,34,0.7577562767183947,0,Q3,0
HDL cholesterol,LIVER,-0.44601905,8,0.050314465408805034,34,0.5502714367824868,0,Q2,0
HDL cholesterol,LIVER,-0.24256732,11,0.050314465408805034,33,0.0404911147601107,0,Q2,0
HDL cholesterol,LIVER,1.5460229,5,0.050314465408805034,33,0.165314517950944,0,Q4,1
HDL cholesterol,LIVER,-0.31306633,6,0.050314465408805034,32,0.6508719513716587,0,Q2,0
HDL cholesterol,LIVER,-0.5435983,5,0.050314465408805034,31,0.3369402936585329,0,Q1,0
HDL cholesterol,LIVER,-0.25502592,7,0.050314465408805034,30,0.4556824917979888,0,Q2,0
HDL cholesterol,LIVER,0.47629046,3,0.050314465408805034,30,0.296528939156792,0,Q4,0
HDL cholesterol,LIVER,-0.3696329,7,0.050314465408805034,30,0.5231281936163754,0,Q2,0
HDL cholesterol,LIVER,1.4636419,2,0.050314465408805034,29,0.2593782946407274,0,Q4,1
HDL cholesterol,LIVER,5.10002,7,0.050314465408805034,29,0.7198477222496908,0,Q4,1
HDL cholesterol,LIVER,-0.56872773,9,0.050314465408805034,29,0.1698931205860711,0,Q1,0
HDL cholesterol,LIVER,-0.6066308,5,0.050314465408805034,29,0.1592626166716127,0,Q1,0
HDL cholesterol,LIVER,2.155313,1,0.050314465408805034,28,0.230969189066328,1,Q4,1
HDL cholesterol,LIVER,6.407053,11,0.050314465408805034,27,0.3778165252283872,0,Q4,1
HDL cholesterol,LIVER,-0.5455731,2,0.050314465408805034,27,0.4142966128089461,0,Q1,0
HDL cholesterol,LIVER,-0.45293382,4,0.050314465408805034,27,0.2939035149252748,0,Q2,0
HDL cholesterol,LIVER,0.5276683,1,0.050314465408805034,26,0.6317624080850676,1,Q4,1
HDL cholesterol,LIVER,0.5068661,10,0.050314465408805034,26,0.1398396252081502,0,Q4,0
HDL cholesterol,LIVER,-0.6252868,3,0.050314465408805034,25,0.933528560375272,0,Q1,0
HDL cholesterol,LIVER,-0.16953872,3,0.050314465408805034,25,0.7355737058601038,0,Q3,0
HDL cholesterol,LIVER,2.0316927,3,0.050314465408805034,25,0.2781380433364412,0,Q4,1
HDL cholesterol,LIVER,-0.51767915,5,0.050314465408805034,24,0.3737796522529488,0,Q1,0
HDL cholesterol,LIVER,0.71003157,9,0.050314465408805034,24,0.0753975420577642,0,Q4,1
HDL cholesterol,LIVER,-0.011926978,3,0.050314465408805034,24,0.1967255776479357,0,Q3,0
HDL cholesterol,LIVER,-0.25078154,2,0.050314465408805034,24,0.1245983918029647,0,Q2,0
HDL cholesterol,LIVER,-0.3235117,2,0.050314465408805034,23,0.9294805731430849,0,Q2,0
HDL cholesterol,LIVER,0.34279007,11,0.050314465408805034,23,0.4598846028508,0,Q3,0
HDL cholesterol,LIVER,-0.43343452,8,0.050314465408805034,23,0.1833823446336163,0,Q2,0
HDL cholesterol,LIVER,0.014254061,5,0.050314465408805034,23,0.9121888816962048,0,Q3,0
HDL cholesterol,LIVER,0.50703704,1,0.050314465408805034,22,0.7253476714892237,1,Q4,0
HDL cholesterol,LIVER,-0.48787796,7,0.050314465408805034,22,0.1087167340652073,0,Q1,0
HDL cholesterol,LIVER,-0.5426633,5,0.050314465408805034,22,0.314143124683451,0,Q1,0
HDL cholesterol,LIVER,-0.5458611,6,0.050314465408805034,22,0.832503613892538,0,Q1,0
HDL cholesterol,LIVER,-0.5166397,4,0.050314465408805034,22,0.1078903648014518,0,Q1,0
HDL cholesterol,LIVER,-0.46431014,7,0.050314465408805034,22,0.7720037480280909,0,Q1,0
HDL cholesterol,LIVER,0.6574574,11,0.050314465408805034,22,0.444293371548827,0,Q4,1
HDL cholesterol,LIVER,3.014588,2,0.050314465408805034,21,0.9699362688908876,0,Q4,1
HDL cholesterol,LIVER,-0.48736754,2,0.050314465408805034,21,0.6939391751573402,0,Q1,0
HDL cholesterol,LIVER,9.368058,11,0.050314465408805034,20,0.9740632604611223,0,Q4,1
HDL cholesterol,LIVER,-0.45023724,3,0.050314465408805034,20,0.3515494553403137,0,Q2,0
HDL cholesterol,LIVER,6.616773,8,0.050314465408805034,20,0.99935934552824,0,Q4,1
HDL cholesterol,LIVER,-0.3794109,1,0.050314465408805034,20,0.6439915325773065,1,Q2,0
HDL cholesterol,LIVER,-0.28350845,6,0.050314465408805034,19,0.2659899346480626,0,Q2,0
HDL cholesterol,LIVER,-0.26905194,2,0.050314465408805034,19,0.0892486977368737,0,Q2,0
HDL cholesterol,LIVER,-0.3495087,3,0.050314465408805034,19,0.2795459486448057,0,Q2,0
HDL cholesterol,LIVER,0.4458856,6,0.050314465408805034,19,1.0,0,Q4,0
HDL cholesterol,LIVER,-0.44117805,7,0.050314465408805034,19,0.0144009455138068,0,Q2,0
HDL cholesterol,LIVER,-0.01350129,11,0.050314465408805034,19,0.0182456013618108,0,Q3,0
HDL cholesterol,LIVER,1.4282991,1,0.050314465408805034,19,0.7843292472979654,1,Q4,1
HDL cholesterol,LIVER,-0.3080412,6,0.050314465408805034,18,0.2710010712835861,0,Q2,0
HDL cholesterol,LIVER,0.090205,4,0.050314465408805034,18,0.1885971147903185,0,Q3,0
HDL cholesterol,LIVER,0.67880774,4,0.050314465408805034,18,0.2781625876394208,0,Q4,1
HDL cholesterol,LIVER,-0.21643873,4,0.050314465408805034,18,0.6470828149704564,0,Q3,0
HDL cholesterol,LIVER,2.0721877,9,0.050314465408805034,18,0.2016238595118172,0,Q4,1
HDL cholesterol,LIVER,-0.6262604,4,0.050314465408805034,18,0.8887187636022899,0,Q1,0
HDL cholesterol,LIVER,-0.41575053,3,0.050314465408805034,18,0.151837037737865,0,Q2,0
HDL cholesterol,LIVER,-0.37668198,2,0.050314465408805034,18,0.0609201478298934,0,Q2,0
HDL cholesterol,LIVER,-0.056431234,5,0.050314465408805034,18,0.3214919031874946,0,Q3,0
HDL cholesterol,LIVER,-0.6538213,3,0.050314465408805034,18,1.0,0,Q1,0
HDL cholesterol,LIVER,0.35789704,5,0.050314465408805034,17,0.9890344409655056,0,Q3,0
HDL cholesterol,LIVER,1.5526217,7,0.050314465408805034,17,0.505831180469536,0,Q4,1
HDL cholesterol,LIVER,-0.048664052,9,0.050314465408805034,17,0.0840641142535901,0,Q3,0
HDL cholesterol,LIVER,0.07474452,1,0.050314465408805034,17,0.1018625391443688,1,Q3,0
HDL cholesterol,LIVER,0.22067812,6,0.050314465408805034,17,0.0251279849085457,0,Q3,0
HDL cholesterol,LIVER,-0.16500038,7,0.050314465408805034,17,0.0742492928786622,0,Q3,0
HDL cholesterol,LIVER,0.28754812,8,0.050314465408805034,17,0.0495799839450008,0,Q3,0
HDL cholesterol,LIVER,-0.4908212,6,0.050314465408805034,17,0.2192409133659212,0,Q1,0
HDL cholesterol,LIVER,-0.5935099,7,0.050314465408805034,17,0.721461544133497,0,Q1,0
HDL cholesterol,LIVER,-0.26839346,4,0.050314465408805034,17,0.9694973726348468,0,Q2,0
HDL cholesterol,LIVER,4.159877,3,0.050314465408805034,17,0.9998385913637284,0,Q4,1
HDL cholesterol,LIVER,-0.5628182,3,0.050314465408805034,16,0.0907521753791554,0,Q1,0
HDL cholesterol,LIVER,-0.26439774,8,0.050314465408805034,16,0.979538919778934,0,Q2,0
HDL cholesterol,LIVER,-0.19863501,4,0.050314465408805034,16,0.043199895301568,0,Q3,0
HDL cholesterol,LIVER,-0.45672548,6,0.050314465408805034,16,0.0866872596317664,0,Q2,0
HDL cholesterol,LIVER,1.3224683,7,0.050314465408805034,16,0.217932535087174,0,Q4,1
HDL cholesterol,LIVER,-0.40969142,4,0.050314465408805034,16,0.9642994084954308,0,Q2,0
HDL cholesterol,LIVER,1.6400114,6,0.050314465408805034,16,0.2765671638096273,0,Q4,1
HDL cholesterol,LIVER,0.4525054,2,0.050314465408805034,16,0.938726684063142,0,Q4,0
HDL cholesterol,LIVER,-0.31503728,7,0.050314465408805034,15,0.3614732418957156,0,Q2,0
HDL cholesterol,LIVER,1.4187623,1,0.050314465408805034,15,0.6906264990621833,1,Q4,1
HDL cholesterol,LIVER,-0.41504872,8,0.050314465408805034,15,0.4830748073597022,0,Q2,0
HDL cholesterol,LIVER,-0.46762785,7,0.050314465408805034,15,0.1279671654106312,0,Q1,0
HDL cholesterol,LIVER,2.0468397,1,0.050314465408805034,15,0.0428240356288071,1,Q4,1
HDL cholesterol,LIVER,0.0038553535,10,0.050314465408805034,15,0.4673268336540348,0,Q3,0
HDL cholesterol,LIVER,6.972662,9,0.050314465408805034,15,0.1111891219911767,0,Q4,1
HDL cholesterol,LIVER,-0.5048086,5,0.050314465408805034,15,0.0293009448007427,0,Q1,0
HDL cholesterol,LIVER,4.4190063,10,0.050314465408805034,15,0.440455021501381,0,Q4,1
HDL cholesterol,LIVER,-0.3731591,9,0.050314465408805034,15,0.2142641072144681,0,Q2,0
HDL cholesterol,LIVER,5.9595556,6,0.050314465408805034,15,0.0177191418259539,0,Q4,1
HDL cholesterol,LIVER,-0.4686951,7,0.050314465408805034,15,0.2212250981851148,0,Q1,0
HDL cholesterol,LIVER,-0.41464153,7,0.050314465408805034,15,0.1715714321478365,0,Q2,0
HDL cholesterol,LIVER,1.5203366,8,0.050314465408805034,15,0.547233576409139,0,Q4,1
HDL cholesterol,LIVER,13.241298,8,0.050314465408805034,15,1.0,0,Q4,1
HDL cholesterol,LIVER,-0.1914096,6,0.050314465408805034,14,0.089315387345037,0,Q3,0
HDL cholesterol,LIVER,-0.49278438,5,0.050314465408805034,14,0.326688229369365,0,Q1,0
HDL cholesterol,LIVER,-0.6187951,3,0.050314465408805034,14,0.0556389269680986,0,Q1,0
HDL cholesterol,LIVER,1.741837,6,0.050314465408805034,14,0.1716890978035107,0,Q4,1
Triglycerides,LIVER,-0.2545727,11,0.050314465408805034,300,0.999984090130678,0,Q2,0
Triglycerides,LIVER,-0.31639844,3,0.050314465408805034,300,1.0,0,Q2,0
Triglycerides,LIVER,-0.37365222,2,0.050314465408805034,191,0.8713804788205086,0,Q2,0
Triglycerides,LIVER,-0.46829447,3,0.050314465408805034,182,1.0,0,Q1,0
Triglycerides,LIVER,0.4543311,2,0.050314465408805034,112,0.9999999999999908,0,Q4,0
Triglycerides,LIVER,-0.2992881,5,0.050314465408805034,86,0.4700758922000007,0,Q2,0
Triglycerides,LIVER,-0.62810147,4,0.050314465408805034,67,0.4231130019100311,0,Q1,0
Triglycerides,LIVER,-0.4861165,6,0.050314465408805034,55,0.1664435485860436,0,Q1,0
Triglycerides,LIVER,1.4935434,7,0.050314465408805034,54,0.8920259387654832,0,Q4,1
Triglycerides,LIVER,0.30783442,4,0.050314465408805034,53,0.7481195424919611,0,Q3,0
Triglycerides,LIVER,-0.089986876,5,0.050314465408805034,40,0.1458081823693344,0,Q3,0
Triglycerides,LIVER,-0.61768615,4,0.050314465408805034,38,0.2583914738212278,0,Q1,0
Triglycerides,LIVER,-0.41731155,7,0.050314465408805034,35,0.2326919223495198,0,Q2,0
Triglycerides,LIVER,-0.014368947,10,0.050314465408805034,29,0.3887233670634587,0,Q3,0
Triglycerides,LIVER,-0.61027557,5,0.050314465408805034,29,0.1499813120188503,0,Q1,0
Triglycerides,LIVER,-0.39699966,6,0.050314465408805034,28,0.7514968229368858,0,Q2,0
Triglycerides,LIVER,2.0497456,10,0.050314465408805034,28,1.0,0,Q4,1
Triglycerides,LIVER,0.9325195,2,0.050314465408805034,28,0.6365000029540674,0,Q4,1
Triglycerides,LIVER,-0.012925707,8,0.050314465408805034,26,0.1199687800052605,0,Q3,0
Triglycerides,LIVER,2.0316927,3,0.050314465408805034,23,0.2639608999895669,0,Q4,1
Triglycerides,LIVER,0.7612409,10,0.050314465408805034,22,0.0726503053374382,0,Q4,1
Triglycerides,LIVER,8.117182,9,0.050314465408805034,22,0.1918495906293497,0,Q4,1
Triglycerides,LIVER,-0.46525726,5,0.050314465408805034,21,1.0,0,Q1,0
Triglycerides,LIVER,-0.02034391,7,0.050314465408805034,20,0.4983442149548805,0,Q3,0
Triglycerides,LIVER,1.6265764,8,0.050314465408805034,20,0.9366617203300216,0,Q4,1
Triglycerides,LIVER,-0.49667522,5,0.050314465408805034,19,0.2247919342006422,0,Q1,0
Triglycerides,LIVER,-0.48705876,7,0.050314465408805034,19,0.4544155364025004,0,Q1,0
Triglycerides,LIVER,0.76679516,9,0.050314465408805034,19,0.2256935041368231,0,Q4,1
Triglycerides,LIVER,-0.30570436,9,0.050314465408805034,19,0.1244874428961745,0,Q2,0
Triglycerides,LIVER,0.752542,1,0.050314465408805034,19,0.1188441938998327,1,Q4,1
Triglycerides,LIVER,-0.56542283,4,0.050314465408805034,17,0.1739758324032484,0,Q1,0
Triglycerides,LIVER,-0.2574382,6,0.050314465408805034,17,0.1875206766357353,0,Q2,0
Triglycerides,LIVER,0.3700051,11,0.050314465408805034,16,1.0,0,Q3,0
Triglycerides,LIVER,-0.31499454,3,0.050314465408805034,16,0.9998844610630312,0,Q2,0
Triglycerides,LIVER,-0.37460533,1,0.050314465408805034,15,0.442112825453417,1,Q2,0
Triglycerides,LIVER,-0.28685972,1,0.050314465408805034,15,0.5497246171103608,1,Q2,0
Triglycerides,LIVER,-0.56215346,4,0.050314465408805034,15,0.0755740748417342,0,Q1,0
Triglycerides,LIVER,-0.6292206,4,0.050314465408805034,14,1.0,0,Q1,0
Triglycerides,LIVER,1.2183545,4,0.050314465408805034,14,0.4013990456359856,0,Q4,1
Triglycerides,LIVER,1.0438764,9,0.050314465408805034,14,0.0614246258919102,0,Q4,1
Triglycerides,LIVER,1.7427506,6,0.050314465408805034,14,0.5749754377335323,0,Q4,1
Triglycerides,LIVER,0.21220371,1,0.050314465408805034,14,0.1388759954665619,1,Q3,0
Triglycerides,LIVER,-0.14334755,2,0.050314465408805034,14,0.3740058254946075,0,Q3,0
Triglycerides,LIVER,-0.31332415,2,0.050314465408805034,13,0.1660961913547315,0,Q2,0
Triglycerides,LIVER,-0.5394606,7,0.050314465408805034,13,0.1177845266039875,0,Q1,0
Triglycerides,LIVER,0.00966939,11,0.050314465408805034,13,0.1628483332273806,0,Q3,0
Triglycerides,LIVER,-0.31611356,2,0.050314465408805034,13,0.1034032839447453,0,Q2,0
Triglycerides,LIVER,-0.49384475,6,0.050314465408805034,13,0.992916011214105,0,Q1,0
Triglycerides,LIVER,-0.3672324,7,0.050314465408805034,13,0.1407665505958069,0,Q2,0
Triglycerides,LIVER,0.9112564,5,0.050314465408805034,12,0.0145033772984946,0,Q4,1
Triglycerides,LIVER,-0.47141412,7,0.050314465408805034,12,0.6051316944853153,0,Q1,0
Triglycerides,LIVER,0.52991235,11,0.050314465408805034,12,0.0706421024297898,0,Q4,1
Triglycerides,LIVER,0.5817113,1,0.050314465408805034,12,0.6538923093333043,1,Q4,1
Triglycerides,LIVER,0.7657998,10,0.050314465408805034,12,0.922523952793322,0,Q4,1
Triglycerides,LIVER,-0.3767108,2,0.050314465408805034,12,0.2894555090314472,0,Q2,0
Triglycerides,LIVER,0.47608903,3,0.050314465408805034,12,0.2803943463337041,0,Q4,1
Triglycerides,LIVER,0.58529425,2,0.050314465408805034,11,0.938746851313864,0,Q4,1
Triglycerides,LIVER,-0.5261947,7,0.050314465408805034,11,0.7593110995207019,0,Q1,0
Triglycerides,LIVER,-0.27223146,3,0.050314465408805034,11,0.2416482768804784,0,Q2,0
Triglycerides,LIVER,1.3224683,7,0.050314465408805034,11,0.1717450259686138,0,Q4,1
Triglycerides,LIVER,-0.64479154,3,0.050314465408805034,11,0.0116868004998325,0,Q1,0
Triglycerides,LIVER,-0.42313087,7,0.050314465408805034,11,0.1768808570693802,0,Q2,0
Triglycerides,LIVER,-0.41823387,4,0.050314465408805034,11,0.6530225304955194,0,Q2,0
Triglycerides,LIVER,-0.023282977,1,0.050314465408805034,11,0.1668116475356675,1,Q3,0
Triglycerides,LIVER,-0.25465834,6,0.050314465408805034,11,0.220694977481198,0,Q2,0
Triglycerides,LIVER,-0.32690868,9,0.050314465408805034,11,0.0798390954732736,0,Q2,0
Triglycerides,LIVER,-0.44174093,6,0.050314465408805034,11,0.0604677454708515,0,Q2,0
Triglycerides,LIVER,0.58441705,1,0.050314465408805034,11,0.4996499082859333,1,Q4,1
Triglycerides,LIVER,-0.3543982,3,0.050314465408805034,11,0.4065520877213048,0,Q2,0
Triglycerides,LIVER,0.8268521,6,0.050314465408805034,10,0.1181919818613184,0,Q4,1
Triglycerides,LIVER,-0.27492988,5,0.050314465408805034,10,0.1141251161419194,0,Q2,0
Triglycerides,LIVER,3.211939,9,0.050314465408805034,10,0.3323448245497969,0,Q4,1
Triglycerides,LIVER,-0.38492465,9,0.050314465408805034,10,0.2214360287884429,0,Q2,0
Triglycerides,LIVER,-0.39054927,4,0.050314465408805034,10,0.0585069107808872,0,Q2,0
Triglycerides,LIVER,-0.5721012,1,0.050314465408805034,10,0.5869658024036076,1,Q1,0
Triglycerides,LIVER,-0.4727303,8,0.050314465408805034,10,0.6756913294552012,0,Q1,0
Triglycerides,LIVER,-0.07540736,5,0.050314465408805034,10,0.5824446336946065,0,Q3,0
Triglycerides,LIVER,-0.060777497,7,0.050314465408805034,10,0.7619044575736805,0,Q3,0
Triglycerides,LIVER,2.3099012,9,0.050314465408805034,10,0.7344957692230238,0,Q4,1
Triglycerides,LIVER,-0.58046836,3,0.050314465408805034,10,0.2506283493117606,0,Q1,0
Triglycerides,LIVER,0.11966243,2,0.050314465408805034,10,0.053341019352386,0,Q3,0
Triglycerides,LIVER,-0.5272012,6,0.050314465408805034,10,0.055501709490492,0,Q1,0
Triglycerides,LIVER,0.16871423,8,0.050314465408805034,9,0.245227414655151,0,Q3,0
Triglycerides,LIVER,0.94254625,7,0.050314465408805034,9,0.1567581686695091,0,Q4,1
Triglycerides,LIVER,-0.5938243,3,0.050314465408805034,9,0.2597278629592938,0,Q1,0
Triglycerides,LIVER,-0.66476524,3,0.050314465408805034,9,0.0927695186196125,0,Q1,0
Triglycerides,LIVER,-0.27157533,5,0.050314465408805034,9,0.0534288748001071,0,Q2,0
Triglycerides,LIVER,-0.18895376,7,0.050314465408805034,9,0.0403012696310496,0,Q3,0
Triglycerides,LIVER,-0.31723583,8,0.050314465408805034,9,0.00457394718788,0,Q2,0
Triglycerides,LIVER,-0.53955007,5,0.050314465408805034,9,0.0336308289866951,0,Q1,0
Triglycerides,LIVER,1.2733359,10,0.050314465408805034,9,0.3756092186756609,0,Q4,1
Triglycerides,LIVER,-0.25189802,1,0.050314465408805034,9,0.1222781917657224,1,Q2,0
Triglycerides,LIVER,-0.5119864,3,0.050314465408805034,9,0.5173818940564051,0,Q1,0
Triglycerides,LIVER,-0.5695497,2,0.050314465408805034,9,0.1865835906810516,0,Q1,0
Triglycerides,LIVER,2.5272057,5,0.050314465408805034,9,1.0,0,Q4,1
Triglycerides,LIVER,-0.51954144,8,0.050314465408805034,9,0.239444769100666,0,Q1,0
Triglycerides,LIVER,-0.35441348,4,0.050314465408805034,9,0.1222408148730158,0,Q2,0
Triglycerides,LIVER,-0.017213773,11,0.050314465408805034,9,0.2073355056658255,0,Q3,0
Triglycerides,LIVER,-0.034339063,2,0.050314465408805034,9,0.1114611321549901,0,Q3,0
Triglycerides,LIVER,-0.5908265,3,0.050314465408805034,9,0.0880640943280925,0,Q1,0
Triglycerides,LIVER,-0.48636317,8,0.050314465408805034,9,0.3853682687700221,0,Q1,0
Triglycerides,LIVER,-0.41199622,4,0.050314465408805034,9,0.0848746437346326,0,Q2,0
Triglycerides,LIVER,-0.14665644,8,0.050314465408805034,9,0.1638896522144642,0,Q3,0
Triglycerides,LIVER,-0.5048205,8,0.050314465408805034,9,0.2394548245296036,0,Q1,0
Triglycerides,LIVER,13.127483,7,0.050314465408805034,8,1.0,0,Q4,1
Triglycerides,LIVER,0.3404611,7,0.050314465408805034,8,0.0237277795427076,0,Q3,0
Triglycerides,LIVER,-0.2561968,5,0.050314465408805034,8,0.0238860064956919,0,Q2,0
Triglycerides,LIVER,-0.15982552,3,0.050314465408805034,8,0.1671593444902266,0,Q3,0
Triglycerides,LIVER,0.6535327,4,0.050314465408805034,8,0.0498288533877975,0,Q4,1
Alanine aminotransferase,LIVER,-0.512479,7,0.050314465408805034,286,1.0,0,Q1,0
